,measure_id,measure_name,location_id,location_name.x,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower,val_pop,upper_pop,lower_pop,age_standard_pop_proportion,age_standard_pop_ratio,location_name,age_median
2320,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,514,Other pneumoconiosis,1,Number,2021,21.5648777623967,38.9195073348895,14.4829687113173,639098.451282971,685273.852270942,595713.904194708,0.0785092,0.08,China,97
2321,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,515,Asthma,1,Number,2021,41780.2626886042,62830.1198813045,25678.8523969852,86482070.9043593,93028056.7565448,80163484.4257888,7.59144,7.59,China,27
2322,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,515,Asthma,1,Number,2021,62120.0964797433,95153.7762282605,39073.8621998916,121153279.502113,130331410.125577,112290557.790045,7.32171,7.32,China,32
2323,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,515,Asthma,1,Number,2021,59066.1071242848,87373.0734269911,38175.2221254548,105963255.636324,113982367.104433,98223075.7727965,6.82805,6.83,China,37
2324,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,515,Asthma,1,Number,2021,54240.1417399167,76789.2491901905,36577.6216326367,91533684.6415661,98456327.3467282,84852935.3102887,6.14735,6.15,China,42
2325,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,515,Asthma,1,Number,2021,65120.0098098797,89310.6345131763,45052.0264725521,110321560.932227,118673842.978656,102258447.610609,5.51133,5.51,China,47
2326,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,515,Asthma,1,Number,2021,75362.5765693773,100496.837874052,55129.244216854,120859033.528416,130013871.642202,112019245.908077,4.91312,4.91,China,52
2327,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,515,Asthma,1,Number,2021,79954.6883033797,101757.283545027,60018.6030754732,109942374.635099,118263065.390651,101910583.197243,4.34586,4.35,China,57
2328,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,515,Asthma,1,Number,2021,66143.5988882801,85223.0477640056,49825.9945050065,73005166.3091959,78517317.8009865,67688365.1170174,3.68223,3.68,China,62
2329,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,515,Asthma,1,Number,2021,96794.6210999785,123104.200099554,74684.1840009225,76703511.9952277,82505405.7251053,71103984.5055564,2.98509,2.99,China,67
2330,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,515,Asthma,1,Number,2021,107206.295718261,136128.825720844,83821.2037408368,53296442.1834049,57326053.2537987,49407824.0138524,2.26526,2.27,China,72
2331,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,515,Asthma,1,Number,2021,101412.67477635,124191.808458529,81237.8649992626,33118936.9198278,35625315.5381169,30699520.6511587,1.59758,1.6,China,77
2332,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,515,Asthma,1,Number,2021,88826.3490786943,106272.502020387,71576.2583864005,19791855.9591958,21286111.2343708,18350461.7238033,1.09729,1.1,China,82
2333,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,515,Asthma,1,Number,2021,59831.1060417094,70968.2344683947,47591.3001285676,9525751.04389445,10241982.404179,8835708.05975537,0.604519,0.6,China,87
2334,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,515,Asthma,1,Number,2021,22398.3117834888,27384.6428639557,17129.6945242059,2931987.49508033,3150521.32934664,2722002.79218523,0.246663,0.25,China,92
2335,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,515,Asthma,1,Number,2021,5318.67736198342,6839.40947256311,3823.40156607759,639098.451282971,685273.852270942,595713.904194708,0.0785092,0.08,China,97
2336,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,1650.26355312611,2309.38418127914,1176.06631262995,86482070.9043593,93028056.7565448,80163484.4257888,7.59144,7.59,China,27
2337,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,3187.52015478606,4494.17436683548,2200.23391846805,121153279.502113,130331410.125577,112290557.790045,7.32171,7.32,China,32
2338,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,4238.59949799277,5740.93385680103,2909.65023470298,105963255.636324,113982367.104433,98223075.7727965,6.82805,6.83,China,37
2339,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,5512.1513150255,7647.54798634341,3747.87202959599,91533684.6415661,98456327.3467282,84852935.3102887,6.14735,6.15,China,42
2340,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,9467.79786070387,13355.2367398555,6639.70390628491,110321560.932227,118673842.978656,102258447.610609,5.51133,5.51,China,47
2341,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,16232.8961530615,22307.856933699,11638.6191931364,120859033.528416,130013871.642202,112019245.908077,4.91312,4.91,China,52
2342,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,24657.6248261542,33876.7410897451,17404.9157787373,109942374.635099,118263065.390651,101910583.197243,4.34586,4.35,China,57
2343,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,24837.1063979533,33617.3031374381,17398.678299595,73005166.3091959,78517317.8009865,67688365.1170174,3.68223,3.68,China,62
2344,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,35782.1378133369,48100.6090995274,25958.8767808094,76703511.9952277,82505405.7251053,71103984.5055564,2.98509,2.99,China,67
2345,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,34633.2691294985,46253.0044713009,24006.6455390462,53296442.1834049,57326053.2537987,49407824.0138524,2.26526,2.27,China,72
2346,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,28285.3462442981,38223.7169880309,19195.0672804084,33118936.9198278,35625315.5381169,30699520.6511587,1.59758,1.6,China,77
2347,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,17125.7721139968,22739.1317332682,11027.3610531753,19791855.9591958,21286111.2343708,18350461.7238033,1.09729,1.1,China,82
2348,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,9812.19829819984,13072.4070323561,6038.48284588653,9525751.04389445,10241982.404179,8835708.05975537,0.604519,0.6,China,87
2349,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,3235.25509645619,4232.40258131086,1947.37575210741,2931987.49508033,3150521.32934664,2722002.79218523,0.246663,0.25,China,92
2350,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,797.000574552954,1102.49678212691,470.952426161349,639098.451282971,685273.852270942,595713.904194708,0.0785092,0.08,China,97
2351,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,523,Chronic hepatitis C including cirrhosis,1,Number,2021,4659.42264271202,7222.3400506153,2816.4264217051,86482070.9043593,93028056.7565448,80163484.4257888,7.59144,7.59,China,27
2352,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,523,Chronic hepatitis C including cirrhosis,1,Number,2021,15754.1060156189,22852.4159503393,10846.2603630081,121153279.502113,130331410.125577,112290557.790045,7.32171,7.32,China,32
2353,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,523,Chronic hepatitis C including cirrhosis,1,Number,2021,28120.0146630684,41488.7753631951,17444.2020769739,105963255.636324,113982367.104433,98223075.7727965,6.82805,6.83,China,37
2354,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,523,Chronic hepatitis C including cirrhosis,1,Number,2021,40040.9173843431,57598.0981691324,26526.8328879134,91533684.6415661,98456327.3467282,84852935.3102887,6.14735,6.15,China,42
2355,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,523,Chronic hepatitis C including cirrhosis,1,Number,2021,54760.2111313957,79873.205186221,36684.6502600171,110321560.932227,118673842.978656,102258447.610609,5.51133,5.51,China,47
2356,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,523,Chronic hepatitis C including cirrhosis,1,Number,2021,72602.3267992067,105598.287741477,48733.3407535496,120859033.528416,130013871.642202,112019245.908077,4.91312,4.91,China,52
2357,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,523,Chronic hepatitis C including cirrhosis,1,Number,2021,69222.7027745016,98109.135527777,47171.8247849438,109942374.635099,118263065.390651,101910583.197243,4.34586,4.35,China,57
2358,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,523,Chronic hepatitis C including cirrhosis,1,Number,2021,47484.239242062,70860.9360551612,31514.4129891509,73005166.3091959,78517317.8009865,67688365.1170174,3.68223,3.68,China,62
2359,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,523,Chronic hepatitis C including cirrhosis,1,Number,2021,52700.5143438333,73699.5894176588,35638.3557291208,76703511.9952277,82505405.7251053,71103984.5055564,2.98509,2.99,China,67
2360,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,523,Chronic hepatitis C including cirrhosis,1,Number,2021,39699.904992149,53891.7219556196,28147.3280718905,53296442.1834049,57326053.2537987,49407824.0138524,2.26526,2.27,China,72
2361,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,523,Chronic hepatitis C including cirrhosis,1,Number,2021,25292.3704822371,35562.3382911998,17681.3102755365,33118936.9198278,35625315.5381169,30699520.6511587,1.59758,1.6,China,77
2362,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,523,Chronic hepatitis C including cirrhosis,1,Number,2021,15687.7104689368,21863.4604756178,10871.4054699239,19791855.9591958,21286111.2343708,18350461.7238033,1.09729,1.1,China,82
2363,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,523,Chronic hepatitis C including cirrhosis,1,Number,2021,9184.28106991012,11935.827760168,6823.02711553511,9525751.04389445,10241982.404179,8835708.05975537,0.604519,0.6,China,87
2364,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,523,Chronic hepatitis C including cirrhosis,1,Number,2021,2732.07080404214,3823.87765833745,1808.42198290641,2931987.49508033,3150521.32934664,2722002.79218523,0.246663,0.25,China,92
2365,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,523,Chronic hepatitis C including cirrhosis,1,Number,2021,588.276395273985,916.664193250767,331.410884285826,639098.451282971,685273.852270942,595713.904194708,0.0785092,0.08,China,97
2366,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,525,Cirrhosis due to other causes,1,Number,2021,2542.59192421355,4321.57882715897,1355.58698842871,86482070.9043593,93028056.7565448,80163484.4257888,7.59144,7.59,China,27
2367,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,525,Cirrhosis due to other causes,1,Number,2021,3841.8197921545,6574.57525653704,1851.18458610667,121153279.502113,130331410.125577,112290557.790045,7.32171,7.32,China,32
2368,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,525,Cirrhosis due to other causes,1,Number,2021,3554.59578599544,6216.54840712554,1908.35490506664,105963255.636324,113982367.104433,98223075.7727965,6.82805,6.83,China,37
2369,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,525,Cirrhosis due to other causes,1,Number,2021,4004.58396308355,7127.81170730703,2136.29366860622,91533684.6415661,98456327.3467282,84852935.3102887,6.14735,6.15,China,42
2370,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,525,Cirrhosis due to other causes,1,Number,2021,6322.45140521154,10743.4930688298,2994.38178936099,110321560.932227,118673842.978656,102258447.610609,5.51133,5.51,China,47
2371,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,525,Cirrhosis due to other causes,1,Number,2021,9925.20874827244,17785.9962367785,4840.8644117596,120859033.528416,130013871.642202,112019245.908077,4.91312,4.91,China,52
2372,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,525,Cirrhosis due to other causes,1,Number,2021,12189.4316077379,22277.9013032611,6419.09038710489,109942374.635099,118263065.390651,101910583.197243,4.34586,4.35,China,57
2373,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,525,Cirrhosis due to other causes,1,Number,2021,10338.9609376965,17816.213257637,5469.89291177977,73005166.3091959,78517317.8009865,67688365.1170174,3.68223,3.68,China,62
2374,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,525,Cirrhosis due to other causes,1,Number,2021,14838.1027808097,25810.8017308026,7399.78171686993,76703511.9952277,82505405.7251053,71103984.5055564,2.98509,2.99,China,67
2375,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,525,Cirrhosis due to other causes,1,Number,2021,12586.5862409758,22638.3343930142,6422.91693846689,53296442.1834049,57326053.2537987,49407824.0138524,2.26526,2.27,China,72
2376,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,525,Cirrhosis due to other causes,1,Number,2021,8328.46339729003,13619.6983270328,4450.67021239352,33118936.9198278,35625315.5381169,30699520.6511587,1.59758,1.6,China,77
2377,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,525,Cirrhosis due to other causes,1,Number,2021,5280.78429238957,8804.52874763585,2921.80504607497,19791855.9591958,21286111.2343708,18350461.7238033,1.09729,1.1,China,82
2378,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,525,Cirrhosis due to other causes,1,Number,2021,2805.44263029105,4369.69825079536,1690.25383719253,9525751.04389445,10241982.404179,8835708.05975537,0.604519,0.6,China,87
2379,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,525,Cirrhosis due to other causes,1,Number,2021,881.914124377593,1498.17059391278,485.284659311421,2931987.49508033,3150521.32934664,2722002.79218523,0.246663,0.25,China,92
2380,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,525,Cirrhosis due to other causes,1,Number,2021,212.830727441474,420.294331633959,91.4328230509584,639098.451282971,685273.852270942,595713.904194708,0.0785092,0.08,China,97
2381,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,527,Peptic ulcer disease,1,Number,2021,9158.09472962902,11690.6717145479,7206.75761075292,86482070.9043593,93028056.7565448,80163484.4257888,7.59144,7.59,China,27
2382,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,527,Peptic ulcer disease,1,Number,2021,18557.2511185805,23695.4546081953,14630.5693729447,121153279.502113,130331410.125577,112290557.790045,7.32171,7.32,China,32
2383,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,527,Peptic ulcer disease,1,Number,2021,24784.3004264543,32769.4756229282,19254.0027912806,105963255.636324,113982367.104433,98223075.7727965,6.82805,6.83,China,37
2384,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,527,Peptic ulcer disease,1,Number,2021,32132.7661735437,43208.0355907799,24456.8756301815,91533684.6415661,98456327.3467282,84852935.3102887,6.14735,6.15,China,42
2385,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,527,Peptic ulcer disease,1,Number,2021,46655.0125392508,64492.5145722969,34703.404727295,110321560.932227,118673842.978656,102258447.610609,5.51133,5.51,China,47
2386,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,527,Peptic ulcer disease,1,Number,2021,69368.3483106447,96545.8177798161,51160.1595367568,120859033.528416,130013871.642202,112019245.908077,4.91312,4.91,China,52
2387,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,527,Peptic ulcer disease,1,Number,2021,85088.0241008526,116965.392258723,64391.132457396,109942374.635099,118263065.390651,101910583.197243,4.34586,4.35,China,57
2388,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,527,Peptic ulcer disease,1,Number,2021,73945.8931251019,101501.5039,57247.5870219637,73005166.3091959,78517317.8009865,67688365.1170174,3.68223,3.68,China,62
2389,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,527,Peptic ulcer disease,1,Number,2021,107827.251063562,143250.754202752,83347.3129132125,76703511.9952277,82505405.7251053,71103984.5055564,2.98509,2.99,China,67
2390,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,527,Peptic ulcer disease,1,Number,2021,110522.444496237,144388.474949121,86064.7871220302,53296442.1834049,57326053.2537987,49407824.0138524,2.26526,2.27,China,72
2391,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,527,Peptic ulcer disease,1,Number,2021,100047.587622485,128018.423969153,79686.3151826293,33118936.9198278,35625315.5381169,30699520.6511587,1.59758,1.6,China,77
2392,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,527,Peptic ulcer disease,1,Number,2021,85646.8881429586,107346.384669737,67676.9785635365,19791855.9591958,21286111.2343708,18350461.7238033,1.09729,1.1,China,82
2393,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,527,Peptic ulcer disease,1,Number,2021,58550.9802120481,73332.6435657962,46010.9974479154,9525751.04389445,10241982.404179,8835708.05975537,0.604519,0.6,China,87
2394,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,527,Peptic ulcer disease,1,Number,2021,22349.1142705573,28888.1649805635,17056.4660191327,2931987.49508033,3150521.32934664,2722002.79218523,0.246663,0.25,China,92
2395,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,527,Peptic ulcer disease,1,Number,2021,5377.5511789344,7166.59837202128,3785.51299462752,639098.451282971,685273.852270942,595713.904194708,0.0785092,0.08,China,97
2396,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,530,Paralytic ileus and intestinal obstruction,1,Number,2021,6103.56936075527,8174.54695756558,4764.49525392366,86482070.9043593,93028056.7565448,80163484.4257888,7.59144,7.59,China,27
2397,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,530,Paralytic ileus and intestinal obstruction,1,Number,2021,8884.37977733583,12390.2945820881,6967.48813103746,121153279.502113,130331410.125577,112290557.790045,7.32171,7.32,China,32
2398,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,530,Paralytic ileus and intestinal obstruction,1,Number,2021,8581.15652851536,12135.9804025443,6579.4256144582,105963255.636324,113982367.104433,98223075.7727965,6.82805,6.83,China,37
2399,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,530,Paralytic ileus and intestinal obstruction,1,Number,2021,9230.62200444146,12578.7349431302,7095.40456115544,91533684.6415661,98456327.3467282,84852935.3102887,6.14735,6.15,China,42
2400,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,530,Paralytic ileus and intestinal obstruction,1,Number,2021,12996.8341944508,18218.0980965641,9925.86117767331,110321560.932227,118673842.978656,102258447.610609,5.51133,5.51,China,47
2401,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,530,Paralytic ileus and intestinal obstruction,1,Number,2021,17917.753177605,25647.1845155793,13181.2501935117,120859033.528416,130013871.642202,112019245.908077,4.91312,4.91,China,52
2402,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,530,Paralytic ileus and intestinal obstruction,1,Number,2021,21946.2637368987,32025.2265147561,16443.0831490382,109942374.635099,118263065.390651,101910583.197243,4.34586,4.35,China,57
2403,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,530,Paralytic ileus and intestinal obstruction,1,Number,2021,20216.7838017941,28562.7608295158,15518.4399574848,73005166.3091959,78517317.8009865,67688365.1170174,3.68223,3.68,China,62
2404,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,530,Paralytic ileus and intestinal obstruction,1,Number,2021,31298.2326388151,45496.3915159087,24312.7983999242,76703511.9952277,82505405.7251053,71103984.5055564,2.98509,2.99,China,67
2405,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,530,Paralytic ileus and intestinal obstruction,1,Number,2021,38533.5070984487,53938.9412454363,29528.7488226862,53296442.1834049,57326053.2537987,49407824.0138524,2.26526,2.27,China,72
2406,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,530,Paralytic ileus and intestinal obstruction,1,Number,2021,39715.8247601738,54290.5671758257,30877.9970757922,33118936.9198278,35625315.5381169,30699520.6511587,1.59758,1.6,China,77
2407,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,530,Paralytic ileus and intestinal obstruction,1,Number,2021,36474.6521671344,48169.5139814162,28636.7990078471,19791855.9591958,21286111.2343708,18350461.7238033,1.09729,1.1,China,82
2408,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,530,Paralytic ileus and intestinal obstruction,1,Number,2021,30363.4987732305,39384.0364238868,23045.3882023558,9525751.04389445,10241982.404179,8835708.05975537,0.604519,0.6,China,87
2409,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,530,Paralytic ileus and intestinal obstruction,1,Number,2021,12753.45019,16626.1395816415,9502.40635773346,2931987.49508033,3150521.32934664,2722002.79218523,0.246663,0.25,China,92
2410,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,530,Paralytic ileus and intestinal obstruction,1,Number,2021,2923.62638779011,3877.624018,2029.54393877053,639098.451282971,685273.852270942,595713.904194708,0.0785092,0.08,China,97
2411,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,533,Vascular intestinal disorders,1,Number,2021,196.18320161215,261.283170959015,149.781041673348,86482070.9043593,93028056.7565448,80163484.4257888,7.59144,7.59,China,27
2412,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,533,Vascular intestinal disorders,1,Number,2021,326.951462342574,433.531626032375,248.791873325639,121153279.502113,130331410.125577,112290557.790045,7.32171,7.32,China,32
2413,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,533,Vascular intestinal disorders,1,Number,2021,310.325288308071,416.671991367284,232.480453436087,105963255.636324,113982367.104433,98223075.7727965,6.82805,6.83,China,37
2414,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,533,Vascular intestinal disorders,1,Number,2021,385.476024713353,502.759364983114,292.723700938166,91533684.6415661,98456327.3467282,84852935.3102887,6.14735,6.15,China,42
2415,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,533,Vascular intestinal disorders,1,Number,2021,546.595901387944,738.773967370297,398.637596167373,110321560.932227,118673842.978656,102258447.610609,5.51133,5.51,China,47
2416,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,533,Vascular intestinal disorders,1,Number,2021,843.68052109099,1097.33600300304,631.090839072711,120859033.528416,130013871.642202,112019245.908077,4.91312,4.91,China,52
2417,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,533,Vascular intestinal disorders,1,Number,2021,1280.4247799305,1643.42102979685,978.556261945926,109942374.635099,118263065.390651,101910583.197243,4.34586,4.35,China,57
2418,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,533,Vascular intestinal disorders,1,Number,2021,1386.02090177113,1783.82364784638,1074.86662713479,73005166.3091959,78517317.8009865,67688365.1170174,3.68223,3.68,China,62
2419,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,533,Vascular intestinal disorders,1,Number,2021,2104.22903390727,2612.7391195929,1696.50795410936,76703511.9952277,82505405.7251053,71103984.5055564,2.98509,2.99,China,67
2420,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,533,Vascular intestinal disorders,1,Number,2021,2457.96853030734,3057.65021160183,1998.54753961199,53296442.1834049,57326053.2537987,49407824.0138524,2.26526,2.27,China,72
2421,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,533,Vascular intestinal disorders,1,Number,2021,2415.5617103698,2932.12556017847,1969.77808329981,33118936.9198278,35625315.5381169,30699520.6511587,1.59758,1.6,China,77
2422,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,533,Vascular intestinal disorders,1,Number,2021,2069.60140642152,2470.36858278177,1655.15719444613,19791855.9591958,21286111.2343708,18350461.7238033,1.09729,1.1,China,82
2423,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,533,Vascular intestinal disorders,1,Number,2021,1881.83962205538,2297.42859899507,1444.87293029369,9525751.04389445,10241982.404179,8835708.05975537,0.604519,0.6,China,87
2424,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,533,Vascular intestinal disorders,1,Number,2021,793.760031856605,1019.44586439977,522.869059192765,2931987.49508033,3150521.32934664,2722002.79218523,0.246663,0.25,China,92
2425,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,533,Vascular intestinal disorders,1,Number,2021,191.058146083207,274.529940473814,103.228962413888,639098.451282971,685273.852270942,595713.904194708,0.0785092,0.08,China,97
2426,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,656,Cellulitis,1,Number,2021,384.011874842091,546.181491349069,271.640216414868,86482070.9043593,93028056.7565448,80163484.4257888,7.59144,7.59,China,27
2427,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,656,Cellulitis,1,Number,2021,656.370480586383,919.199036479634,465.541921755639,121153279.502113,130331410.125577,112290557.790045,7.32171,7.32,China,32
2428,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,656,Cellulitis,1,Number,2021,699.622716046073,985.300736034677,506.871340996916,105963255.636324,113982367.104433,98223075.7727965,6.82805,6.83,China,37
2429,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,656,Cellulitis,1,Number,2021,681.826460505848,936.065998851312,480.175024986225,91533684.6415661,98456327.3467282,84852935.3102887,6.14735,6.15,China,42
2430,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,656,Cellulitis,1,Number,2021,1021.86690811621,1390.58800518631,709.476318712355,110321560.932227,118673842.978656,102258447.610609,5.51133,5.51,China,47
2431,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,656,Cellulitis,1,Number,2021,1487.01761905356,2020.84501761766,1058.39440636163,120859033.528416,130013871.642202,112019245.908077,4.91312,4.91,China,52
